"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"823","@jimcramer Wrong. Infosys $INFY is tanking because their business model is replacing American workers with Indian w… https://t.co/VWzbNKRLag",FALSE,0,"jimcramer",2017-08-18 20:03:57,TRUE,"898629902861127680","898636605467930624","14216123","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gentXray",0,FALSE,FALSE,NA,NA
"824","Infosys gives up its American Dream https://t.co/HBq4sgryvI via @horses4sources",FALSE,0,NA,2017-08-18 20:00:40,FALSE,NA,"898635779890700289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","talljim0155",0,FALSE,FALSE,NA,NA
"825","With Vishal Sikka gone and the board and founders at odds, big questions surround $INFY's attempts to remake itself. https://t.co/RWlKhIeIXq",FALSE,0,NA,2017-08-18 19:49:56,FALSE,NA,"898633078607826946",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EricJhonsa",0,FALSE,FALSE,NA,NA
"826","Infosys gives up its American Dream https://t.co/PEOXCemdKr via @horses4sources",FALSE,0,NA,2017-08-18 19:37:54,FALSE,NA,"898630052618698752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","trendingprocmnt",0,FALSE,FALSE,NA,NA
"827","Infosys suffered one of the biggest one day loss when its price crashed to multi year low  
https://t.co/b3bnHJhNCk",FALSE,0,NA,2017-08-18 19:33:05,FALSE,NA,"898628836958519297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myElfin",0,FALSE,FALSE,NA,NA
"828","$INFY:

Infosys is Tanking Because Its Ex-CEO’s Transformation Efforts Are …:

https://t.co/9vfLPUxP03",FALSE,0,NA,2017-08-18 19:25:04,FALSE,NA,"898626822258040833",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","ProTradersNews",0,FALSE,FALSE,NA,NA
"829","#NRNarayanaMurthy, you have lost a great CEO for Infosys.He is doing well &amp; was trying to transform Infy. Please let go or do not interfere",FALSE,0,NA,2017-08-18 19:06:08,FALSE,NA,"898622055008026624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arcotkiran73",0,FALSE,FALSE,NA,NA
"830","Makes reaction to #sikka resignation 
#infy #Infosys https://t.co/U9AbkfpQMc",FALSE,0,NA,2017-08-18 19:03:24,FALSE,NA,"898621368228388864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anandmallaya",0,FALSE,FALSE,NA,NA
"831","@MinhazMerchant said many times @vsikka is a product guy. Pretty bad decision by 
@Infosys_nmurthy after… https://t.co/HBN2oQXNmN",FALSE,0,"MinhazMerchant",2017-08-18 19:00:10,TRUE,"898489307299594241","898620553304588288","18373968","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imvm7",0,FALSE,FALSE,NA,NA
"832","RT @sripimaa69: founder cannot let go the baby he built n he will crash it too Sikka blames infy founders for exit https://t.co/bsYWttZh6M",FALSE,0,NA,2017-08-18 18:56:19,FALSE,NA,"898619586765103107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sripimaa69",2,TRUE,FALSE,NA,NA
"833","EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Infosys Limited – INFY… https://t.co/ZpBqG2Vzuk",FALSE,0,NA,2017-08-18 18:56:07,TRUE,NA,"898619537502855168",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BW_Lawsuit",0,FALSE,FALSE,NA,NA
"834","RT @Infosys: Infosys &amp; @PurdueUnivNews form strategic alliance for technology innovation &amp; U.S. workforce development. Read More https://t.…",FALSE,0,NA,2017-08-18 18:54:48,FALSE,NA,"898619206375047168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","INsdc",26,TRUE,FALSE,NA,NA
"835","RT @Infosys: Infosys &amp; @PurdueUnivNews form strategic alliance for technology innovation &amp; U.S. workforce development. Read More https://t.…",FALSE,0,NA,2017-08-18 18:54:27,FALSE,NA,"898619117070032904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Indiana_EDC",26,TRUE,FALSE,NA,NA
"836","Vishal Sikka steps down as CEO of Infosys
#InfosysLimited, $NYSE, #NewYorkStockExchange, $INFY, #VishalSikka,... https://t.co/tS4r02UdRF",FALSE,0,NA,2017-08-18 18:54:09,FALSE,NA,"898619040838684672",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","financialbuzz",0,FALSE,FALSE,NA,NA
"837","RT @JainNirmal: Infy was first case of management transfer from founders to professionals- unfortunate it hasn't worked well https://t.co/i…",FALSE,0,NA,2017-08-18 18:50:29,FALSE,NA,"898618117571485696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","neerajhirani",19,TRUE,FALSE,NA,NA
"838","RT @nareshbahrain: When u ask a #Trader about his long taken in #Infy yday &amp; not closed yet !!! #FnO #Infosys #Stockmarket https://t.co/fLP…",FALSE,0,NA,2017-08-18 18:43:52,FALSE,NA,"898616452395171841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikhilChikate",6,TRUE,FALSE,NA,NA
"839","RT @pfersht: @Infosys gives up its American Dream @tom_reuner  @HfSOllie    https://t.co/mYFlLprbOT",FALSE,0,NA,2017-08-18 18:42:57,FALSE,NA,"898616223105130496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","GautamGhosh",3,TRUE,FALSE,NA,NA
"840","NRN SAYS HE VOLUNTARILY LEFT THE BOARD..HE EARLIER SAID THAT HE MADE HIS LIFETIME MISTAKE LEAVING INFY....
#Infosys",FALSE,0,NA,2017-08-18 18:40:42,FALSE,NA,"898615654713917440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sixyardbox_",0,FALSE,FALSE,NA,NA
"841","EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Infosys Limited – INFY… https://t.co/RIyK2VnTmt",FALSE,0,NA,2017-08-18 18:40:08,TRUE,NA,"898615515182055424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BW_Business",0,FALSE,FALSE,NA,NA
"842","UBS AG Downgrades Infosys Limited $INFY to Hold https://t.co/JjMxFcblU2",FALSE,0,NA,2017-08-18 18:36:36,FALSE,NA,"898614622399340545",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CFinancialNews",0,FALSE,FALSE,NA,NA
"843","UBS AG Downgrades Infosys Limited $INFY to Hold https://t.co/Uv3HockrQj",FALSE,0,NA,2017-08-18 18:36:21,FALSE,NA,"898614563301539841",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","intercooleronli",0,FALSE,FALSE,NA,NA
"844","Very serious allegations by a whistleblower against Infosys board. Murthy's issue is not with sikka but with the Infy board, as a 5pc owner",FALSE,1,NA,2017-08-18 18:30:15,FALSE,NA,"898613024638021636",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sachingk",0,FALSE,FALSE,NA,NA
"845","#Infosys,As per my knowledge &amp;  exp,SIR NRNM has done the right thing for INFY.There r few cases where governance not followed by INFY CEO.",FALSE,0,NA,2017-08-18 18:27:02,FALSE,NA,"898612214533246976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rupaiyaa",0,FALSE,FALSE,NA,NA
"846","$INFY EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Infosys Limited <U+FFFD>... - https://t.co/uPhE5ZF34v",FALSE,0,NA,2017-08-18 18:25:13,FALSE,NA,"898611759732404225",NA,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>","stockboardinc",0,FALSE,FALSE,NA,NA
"847","RT @Infosys: .@Forrester case study: How #InfosysNia platform helped ATP improve fan engagement with #data https://t.co/gKnAnrMauu #MoreATP…",FALSE,0,NA,2017-08-18 18:22:30,FALSE,NA,"898611074890555392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishoregorti",9,TRUE,FALSE,NA,NA
"848","RT @Narryhyd: Congrats-Infy Hyd.campus receives Telangana Haritha Mithra award Independence Day from Hon Home minister.over 140k trees on c…",FALSE,0,NA,2017-08-18 18:21:56,FALSE,NA,"898610933525749760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishoregorti",13,TRUE,FALSE,NA,NA
"849","RT @InfosysEvents: Connect more, #DoMore &amp; learn more from our experts at booth 26 at #sconnect17, Aug 29-31. Let's do #MoreTogether https:…",FALSE,0,NA,2017-08-18 18:21:14,FALSE,NA,"898610755485843456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kishoregorti",5,TRUE,FALSE,NA,NA
"850","RT @InfosysCareers: .@Infosys advances #innovation through tech #startups. We're looking for bright talent to join us #jobs #womenintech ht…",FALSE,0,NA,2017-08-18 18:20:14,FALSE,NA,"898610504054308864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanciferrari4",2,TRUE,FALSE,NA,NA
"851","$INFY: ""Infosys [CEO Vishal Sikka has stepped down]..."" https://t.co/qzCT7Bs6gv",FALSE,0,NA,2017-08-18 18:19:07,FALSE,NA,"898610224172482560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theoldcurrency",0,FALSE,FALSE,NA,NA
"852","The old man of #infy<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> ,#Murthy caused 4.83bn dollars wiped from #Infosys .#VishalSikka reminds me of the spat b/w #reghuramRajan &amp; #swamy39",FALSE,0,NA,2017-08-18 18:05:58,FALSE,NA,"898606914564571138",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","G0DPoseidon",0,FALSE,FALSE,NA,NA
"853","RT @churumuri: Infosys co-founder N.R. Narayana Murthy's real target was and is current Infy chairman R. Seshasayee. Will 'Sesh' survive or…",FALSE,0,NA,2017-08-18 18:05:11,FALSE,NA,"898606718791237632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rushrk1",5,TRUE,FALSE,NA,NA
"854","Exiting CEO Vishal Sikka may keep pulling the strings at $INFY for a while. https://t.co/w0AUmsFmsH",FALSE,0,NA,2017-08-18 18:05:07,FALSE,NA,"898606700474900480",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TMFZahrim",0,FALSE,FALSE,NA,NA
"855","BMO Capital Keeps Their Hold Rating on Infosys Limited $INFY https://t.co/78VU5spb7G",FALSE,0,NA,2017-08-18 18:01:16,FALSE,NA,"898605732873895936",NA,"<a href=""http://www.analystratings.com"" rel=""nofollow"">AnalystRatings</a>","ARatings",0,FALSE,FALSE,NA,NA
"856","RT @philfershtblog: Sad to see Vishal Sikka exit Infosys... going to be a very challenging time for the firm now... https://t.co/Qw031fZcP6",FALSE,0,NA,2017-08-18 17:58:08,FALSE,NA,"898604942709186561",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcupps",3,TRUE,FALSE,NA,NA
"857","Exiting CEO Vishal Sikka may keep pulling the strings at $INFY for a while. https://t.co/23FSCUS0PR https://t.co/CrSIXOSVcq",FALSE,0,NA,2017-08-18 17:57:03,FALSE,NA,"898604669223657473",NA,"<a href=""https://friendsplus.me"" rel=""nofollow"">Friends Me</a>","TMFZahrim",0,FALSE,FALSE,NA,NA
"858","Infosys Ltd. Shares Plunge as CEO Sikka Walks Out https://t.co/HZxlBZQf4y $INFY $SAP",FALSE,0,NA,2017-08-18 17:57:02,FALSE,NA,"898604664911872001",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","whotrades",0,FALSE,FALSE,NA,NA
"859","Infosys Limited $INFY Downgraded to “Hold” at UBS AG https://t.co/qPj5whYNPm",FALSE,0,NA,2017-08-18 17:47:53,FALSE,NA,"898602364478775296",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dailypoliticaln",0,FALSE,FALSE,NA,NA
"860","Why other promoters silent on NRN's tirade against INFY? Why only NRN seems worried abt Corp Govn stds.#Infosys #VishalSikka #narayanmurthy",FALSE,0,NA,2017-08-18 17:47:43,FALSE,NA,"898602323374505985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumarspoint",0,FALSE,FALSE,NA,NA
"861","Infosys Limited $INFY Downgraded to “Hold” at UBS AG https://t.co/QLxNFXixHl",FALSE,0,NA,2017-08-18 17:47:40,FALSE,NA,"898602311253151744",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SPNewsAnalysis",0,FALSE,FALSE,NA,NA
"862","RT @SAP_Jarret: #Infosys gives up its American Dream https://t.co/qkvb9i0vwb &lt;-and gives up dream of changing their biz for the future #Cus…",FALSE,0,NA,2017-08-18 17:46:59,FALSE,NA,"898602136149217283",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","harrypande",5,TRUE,FALSE,NA,NA
"863","Infosys Limited $INFY Downgraded to “Hold” at UBS AG https://t.co/kGYzyagSDK",FALSE,0,NA,2017-08-18 17:46:42,FALSE,NA,"898602067744481280",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WKRBNews",0,FALSE,FALSE,NA,NA
"864","RT @SAP_Jarret: #Infosys gives up its American Dream https://t.co/qkvb9i0vwb &lt;-and gives up dream of changing their biz for the future #Cus…",FALSE,0,NA,2017-08-18 17:46:39,FALSE,NA,"898602052682620928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","algaerythm",5,TRUE,FALSE,NA,NA
"865","RT @SAP_Jarret: #Infosys gives up its American Dream https://t.co/qkvb9i0vwb &lt;-and gives up dream of changing their biz for the future #Cus…",FALSE,0,NA,2017-08-18 17:45:58,FALSE,NA,"898601881265512448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pfersht",5,TRUE,FALSE,NA,NA
"866","Infosys Limited $INFY Downgraded to “Hold” at UBS AG https://t.co/pmY7fygy1V",FALSE,0,NA,2017-08-18 17:43:46,FALSE,NA,"898601328376561664",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","storminvestor",0,FALSE,FALSE,NA,NA
"867","Infosys Limited $INFY Downgraded to “Hold” at UBS AG https://t.co/SUkCDWKQEG",FALSE,0,NA,2017-08-18 17:43:31,FALSE,NA,"898601264665284608",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","midetimes",0,FALSE,FALSE,NA,NA
"868","RT @moneycontrolcom: Here’s an infographic revisiting all the Infosys CEOs till date #VishalSikka #SikkaResigns #Infosys #Infy https://t.co…",FALSE,0,NA,2017-08-18 17:37:34,FALSE,NA,"898599766703063042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soma_sahni",15,TRUE,FALSE,NA,NA
"869","RT @YahooFinance: Infosys CEO resigns after long-running feud with founders $INFY https://t.co/znfZ8DvDZu https://t.co/Xv8lJQqKGs",FALSE,0,NA,2017-08-18 17:35:29,FALSE,NA,"898599243577008130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HawkinsTammy",3,TRUE,FALSE,NA,NA
"870","When intellectuals acts as amateurs.. #infosys #sikka #Infy https://t.co/EFSC5IH9M0",FALSE,0,NA,2017-08-18 17:34:26,FALSE,NA,"898598980824711169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MUDITMAHESHWARI",0,FALSE,FALSE,NA,NA
"871","RT @Infosys: .@Forrester case study: How #InfosysNia platform helped ATP improve fan engagement with #data https://t.co/gKnAnrMauu #MoreATP…",FALSE,0,NA,2017-08-18 17:33:45,FALSE,NA,"898598807998308352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saurab_vedi",9,TRUE,FALSE,NA,NA
"872","RT @ndtv: #VishalSikka's resignation wipes out 30,000 crores from Infy market value https://t.co/mcoqguO7Fv

#Infosys https://t.co/MVV9CS2z…",FALSE,0,NA,2017-08-18 17:33:24,FALSE,NA,"898598720593317888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","subhm17",23,TRUE,FALSE,NA,NA
"873","RT @Infosys: Infosys &amp; @PurdueUnivNews form strategic alliance for technology innovation &amp; U.S. workforce development. Read More https://t.…",FALSE,0,NA,2017-08-18 17:33:14,FALSE,NA,"898598678729863168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saurab_vedi",26,TRUE,FALSE,NA,NA
"874","RT @SAP_Jarret: #Infosys gives up its American Dream https://t.co/qkvb9i0vwb &lt;-and gives up dream of changing their biz for the future #Cus…",FALSE,0,NA,2017-08-18 17:32:10,FALSE,NA,"898598407756890112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InFullBloomUS",5,TRUE,FALSE,NA,NA
"875","#Infosys Falls 7%, CEO Resignation Cites Trump, H1B Visas, #Charlottesville https://t.co/9qjDHeyzEw #India $INFY #Sikka @BarronsOnline",FALSE,1,NA,2017-08-18 17:31:32,FALSE,NA,"898598250961399808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeFotis",0,FALSE,FALSE,NA,NA
"876","@BloombergQuint #Infosys board should answer #Narayanamurthy  on governance issues. @SEBI_India should protect inve… https://t.co/j1EXo2mNNS",FALSE,0,"BloombergQuint",2017-08-18 17:30:46,TRUE,"898524784698445829","898598056366489600","714731566828793857","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRavichandran",0,FALSE,FALSE,NA,NA
"877","RT @moneycontrolcom: Here’s an infographic revisiting all the Infosys CEOs till date #VishalSikka #SikkaResigns #Infosys #Infy https://t.co…",FALSE,0,NA,2017-08-18 17:30:02,FALSE,NA,"898597872844681216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gautam18381",15,TRUE,FALSE,NA,NA
"878","One of the excellent articles on Infosys issue...

https://t.co/yEE5bNZfMv",FALSE,18,NA,2017-08-18 17:21:44,FALSE,NA,"898595782697168896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iVenpu",1,FALSE,FALSE,NA,NA
"879","@DIALWEALTH_IN Board members of infy must apologise @Infosys @porinju @InfosysCareers @arunjaitley @narendramodi… https://t.co/yVy0qcrKY3",FALSE,1,"DIALWEALTH_IN",2017-08-18 17:19:35,TRUE,"898525153461624832","898595240369504257","4773646316","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rishi8081",0,FALSE,FALSE,NA,NA
"880","@sgurumurthy Highly unexpected!#Infy isn't #NarayanaMurthy personal affair,why can't he retire gracefully?… https://t.co/aDla7yana1",FALSE,1,"sgurumurthy",2017-08-18 17:19:06,TRUE,"898528574902161408","898595119950995456","129057534","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeoShrinivas",0,FALSE,FALSE,NA,NA
"881","RT @InfosysEvents: Infosys is a Gold sponsor of #SuccessConnect 2017. Meet our #HCM experts at booth 26 in #SConnect17. https://t.co/Zbo9F2…",FALSE,0,NA,2017-08-18 17:17:25,FALSE,NA,"898594696372510721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shreedeepp",5,TRUE,FALSE,NA,NA
"882","RT @InfosysEvents: Connect more, #DoMore &amp; learn more from our experts at booth 26 at #sconnect17, Aug 29-31. Let's do #MoreTogether https:…",FALSE,0,NA,2017-08-18 17:17:19,FALSE,NA,"898594671944884225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shreedeepp",5,TRUE,FALSE,NA,NA
"883","@DIALWEALTH_IN @arunjaitley @PMOIndia @narendramodi @porinju @republic @CNBCTV18News @CNNMoneyInvest @Nasdaq… https://t.co/H7sOZtm4SZ",FALSE,0,"DIALWEALTH_IN",2017-08-18 17:16:54,TRUE,"898525153461624832","898594565870936064","4773646316","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rishi8081",0,FALSE,FALSE,NA,NA
"884","Infosys Limited downgraded by UBS AG to hold. https://t.co/nyWTj8MALx $INFY #INFY",FALSE,0,NA,2017-08-18 17:12:04,FALSE,NA,"898593351771017216",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RatingsNetwork",0,FALSE,FALSE,NA,NA
"885","#SikkaResigns 
In Bitcoin era, Bigcoin (Vishal Sikka) has shown his worth. Infy down 10% investors lose  30k crores #Sensex #Nifty #Infosys",FALSE,0,NA,2017-08-18 17:11:49,FALSE,NA,"898593289414131713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkyadav28",0,FALSE,FALSE,NA,NA
"886","$INFY:

Infosys Ltd. Shares Plunge as CEO Sikka Walks Out:

https://t.co/xNQjeplNg6",FALSE,0,NA,2017-08-18 17:10:04,FALSE,NA,"898592845535129600",NA,"<a href=""http://fnsappbg.blogspot.com/"" rel=""nofollow"">FNS_APP</a>","ProVesting",0,FALSE,FALSE,NA,NA
"887","RT @churumuri: Infosys co-founder N.R. Narayana Murthy's real target was and is current Infy chairman R. Seshasayee. Will 'Sesh' survive or…",FALSE,0,NA,2017-08-18 17:06:05,FALSE,NA,"898591846946938880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunitarora",5,TRUE,FALSE,NA,NA
"888","#Infosys
Since Infy board is supporting sikka who missused infy's assets the board of Infy should be dismantled",FALSE,0,NA,2017-08-18 17:01:14,FALSE,NA,"898590625385152514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NikunjMPatel7",0,FALSE,FALSE,NA,NA
"889","RT @churumuri: Infosys co-founder N.R. Narayana Murthy's real target was and is current Infy chairman R. Seshasayee. Will 'Sesh' survive or…",FALSE,0,NA,2017-08-18 17:00:44,FALSE,NA,"898590497031077888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rhlsingh432",5,TRUE,FALSE,NA,NA
"890","RT @churumuri: Infosys co-founder N.R. Narayana Murthy's real target was and is current Infy chairman R. Seshasayee. Will 'Sesh' survive or…",FALSE,0,NA,2017-08-18 16:59:45,FALSE,NA,"898590252666806273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SushmaAnand89",5,TRUE,FALSE,NA,NA
"891","Infosys co-founder N.R. Narayana Murthy's real target was and is current Infy chairman R. Seshasayee. Will 'Sesh' survive or succumb? (1/3)",FALSE,2,NA,2017-08-18 16:53:55,FALSE,NA,"898588782152228864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","churumuri",5,FALSE,FALSE,NA,NA
"892","RT @moneycontrolcom: Here’s an infographic revisiting all the Infosys CEOs till date #VishalSikka #SikkaResigns #Infosys #Infy https://t.co…",FALSE,0,NA,2017-08-18 16:51:31,FALSE,NA,"898588179099287553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nitin40",15,TRUE,FALSE,NA,NA
"893","RT @rahulshares: Believe Nandan Nilekani should be brought as MD of $INFY. 
He can balance transformation reqd and preservation of infy cor…",FALSE,0,NA,2017-08-18 16:48:13,FALSE,NA,"898587350158065669",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ValiaAnkit",1,TRUE,FALSE,NA,NA
"894","RT @SAP_Jarret: #Infosys gives up its American Dream https://t.co/qkvb9i0vwb &lt;-and gives up dream of changing their biz for the future #Cus…",FALSE,0,NA,2017-08-18 16:33:21,FALSE,NA,"898583607538720770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abhilashklit",5,TRUE,FALSE,NA,NA
"895","RT @FinancialXpress: #VishalSikka LIVE: ""We accept his resignation, but regret the decision,"" says #Infosys
https://t.co/SJTHfFA3My https:/…",FALSE,0,NA,2017-08-18 16:32:19,FALSE,NA,"898583348494319617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5914f38359c44d2",8,TRUE,FALSE,NA,NA
"896","RT @ndtv: #VishalSikka's resignation wipes out 30,000 crores from Infy market value https://t.co/mcoqguO7Fv

#Infosys https://t.co/MVV9CS2z…",FALSE,0,NA,2017-08-18 16:30:56,FALSE,NA,"898583000392245248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5914f38359c44d2",23,TRUE,FALSE,NA,NA
"897","RT @YahooFinance: Infosys CEO resigns after long-running feud with founders $INFY https://t.co/znfZ8DvDZu https://t.co/Xv8lJQqKGs",FALSE,0,NA,2017-08-18 16:23:37,FALSE,NA,"898581156668506115",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pratidino",3,TRUE,FALSE,NA,NA
"898","Murthy's continuous assault, is the primary reason Sikka resigned despite strong Board support - Infy Board
 https://t.co/eSzrIravn7",FALSE,0,NA,2017-08-18 16:21:12,FALSE,NA,"898580551392571392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tisaiyan",0,FALSE,FALSE,NA,NA
"899","RT @FinancialXpress: #VishalSikka LIVE: ""We accept his resignation, but regret the decision,"" says #Infosys
https://t.co/SJTHfFA3My https:/…",FALSE,0,NA,2017-08-18 16:17:49,FALSE,NA,"898579699323912192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sona57234",8,TRUE,FALSE,NA,NA
"900","NSE - INFY - Infosys - #Rstats - Time Series Analysis ---https://t.co/8exv8C7LW3 https://t.co/HCLiRcDDHT",FALSE,2,NA,2017-08-18 16:14:55,FALSE,NA,"898578969645142021",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DhankarRohit",0,FALSE,FALSE,NA,NA
"901","RT @nareshbahrain: When u ask a #Trader about his long taken in #Infy yday &amp; not closed yet !!! #FnO #Infosys #Stockmarket https://t.co/fLP…",FALSE,0,NA,2017-08-18 16:13:03,FALSE,NA,"898578497131520001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anujsarda",6,TRUE,FALSE,NA,NA
"902","I was not made the 'Fall Guy', Sikka say after quitting as Infy CEO
@Infosys
@vsikka
@Infosys_nmurthy
#California… https://t.co/SqCCs4vnhO",FALSE,0,NA,2017-08-18 16:12:04,TRUE,NA,"898578252221923328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","satendarsinghn5",0,FALSE,FALSE,NA,NA
"903","#Infosys gives up its American Dream https://t.co/qkvb9i0vwb &lt;-and gives up dream of changing their biz for the future #CustomersBeware",FALSE,3,NA,2017-08-18 16:10:22,FALSE,NA,"898577822481915905",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SAP_Jarret",5,FALSE,FALSE,NA,NA
